Unique ID,created_at,user_id,username,user_screen_name,text,retweets_count,likes_count,mentions,urls,photos,hashtags,SentimentScore,CountPunc,Readability,no_of_words,no_of_question_marks,no_of_exclamation_marks,no_of_hashtags,no_of_urls,tokenized_text,token_texts,Final Label
16273,2021-02-11 17:23:39 Eastern Standard Time,8.11E+17,grandpasnarky,Grandpa Snarky #FBR,.#Biden to announce his administration has secured 200 million additional vaccine doses promised last month.  #COVID19 #vaccine    https://t.co/9dY514ziZF,27,57,[],['https://www.washingtonpost.com/health/2021/02/11/vaccine-supply-biden/?tid=ss_tw'],[],"['biden', 'covid19', 'vaccine']",0.6369,10,22.4,18,0,0,3,1,"['.', '#Biden', 'to', 'announce', 'his', 'administration', 'has', 'secured', '200', 'million', 'additional', 'vaccine', 'doses', 'promised', 'last', 'month', '.', '#COVID19', '#vaccine', 'https://t.co/9dY514ziZF']","['.', '#Biden', 'announce', 'administration', 'secured', '200', 'million', 'additional', 'vaccine', 'doses', 'promised', 'last', 'month', '.', '#COVID19', '#vaccine', 'https://t.co/9dY514ziZF']",REAL
1401,2021-02-23 21:19:08 Eastern Standard Time,550869620,jmllhfx,Joanne Langley,"Today my mom received her #COVID19 #vaccine @IWKHealth #NovaScotia #community clinic - less than 12 months since the #pandemic was declared. Amazed and grateful for the human excellence worldwide that led to so many safe, effective vaccines #VaccinesSaveLives #gratitude",3,54,"[{'screen_name': 'iwkhealth', 'name': 'iwk health', 'id': '49707377'}]",[],[],"['covid19', 'vaccine', 'novascotia', 'community', 'pandemic', 'vaccinessavelives', 'gratitude']",0.9645,11,16.8,39,0,0,7,0,"['Today', 'my', 'mom', 'received', 'her', '#COVID19', '#vaccine', '@IWKHealth', '#NovaScotia', '#community', 'clinic', '-', 'less', 'than', '12', 'months', 'since', 'the', '#pandemic', 'was', 'declared', '.', 'Amazed', 'and', 'grateful', 'for', 'the', 'human', 'excellence', 'worldwide', 'that', 'led', 'to', 'so', 'many', 'safe', ',', 'effective', 'vaccines', '#VaccinesSaveLives', '#gratitude']","['Today', 'mom', 'received', '#COVID19', '#vaccine', '@IWKHealth', '#NovaScotia', '#community', 'clinic', '-', 'less', '12', 'months', 'since', '#pandemic', 'declared', '.', 'Amazed', 'grateful', 'human', 'excellence', 'worldwide', 'led', 'many', 'safe', ',', 'effective', 'vaccines', '#VaccinesSaveLives', '#gratitude']",REAL
11190,2021-02-16 04:14:36 Eastern Standard Time,9.26E+17,nhssoutheast,NHS South East,"We have administered over 2 million Covid vaccines in the South East.  A phenomenal achievement and only possible because of the unwavering effort, dedication and support of our incredible South East staff. #COVID19 #vaccine  https://t.co/WHzrvcEnyr",16,54,[],[],['https://pbs.twimg.com/media/EuVkT83XMAMpK_Q.png'],"['covid19', 'vaccine']",0.4019,10,24.8,35,0,0,2,0,"['We', 'have', 'administered', 'over', '2', 'million', 'Covid', 'vaccines', 'in', 'the', 'South', 'East', '.', 'A', 'phenomenal', 'achievement', 'and', 'only', 'possible', 'because', 'of', 'the', 'unwavering', 'effort', ',', 'dedication', 'and', 'support', 'of', 'our', 'incredible', 'South', 'East', 'staff', '.', '#COVID19', '#vaccine', 'https://t.co/WHzrvcEnyr']","['administered', '2', 'million', 'Covid', 'vaccines', 'South', 'East', '.', 'phenomenal', 'achievement', 'possible', 'unwavering', 'effort', ',', 'dedication', 'support', 'incredible', 'South', 'East', 'staff', '.', '#COVID19', '#vaccine', 'https://t.co/WHzrvcEnyr']",REAL
7542,2021-02-18 12:37:13 Eastern Standard Time,19198755,segravesnbc4,Mark Segraves,Beginning March 1st DC residents 16 -64 years old with qualifying medical conditions qualify for #COVID19 #vaccine @nbcwashington  https://t.co/OkG8A1DiRs,31,53,"[{'screen_name': 'nbcwashington', 'name': 'nbcwashington', 'id': '14980820'}]",[],['https://pbs.twimg.com/media/EuhqpKnWYAMXwYs.jpg'],"['covid19', 'vaccine']",0,9,21.6,19,0,0,2,0,"['Beginning', 'March', '1', 'st', 'DC', 'residents', '16', '-', '64', 'years', 'old', 'with', 'qualifying', 'medical', 'conditions', 'qualify', 'for', '#COVID19', '#vaccine', '@nbcwashington', 'https://t.co/OkG8A1DiRs']","['Beginning', 'March', '1', 'st', 'DC', 'residents', '16', '-', '64', 'years', 'old', 'qualifying', 'medical', 'conditions', 'qualify', '#COVID19', '#vaccine', '@nbcwashington', 'https://t.co/OkG8A1DiRs']",REAL
2182,2021-02-23 09:28:05 Eastern Standard Time,41822696,phe_uk,Public Health England,"In people aged 80 and over, protection from any #COVID19 symptoms is 57% from four weeks after vaccination with the Pfizer-BioNTech #vaccine.  After the second jab, effectiveness rises to more than 85%.  Read more on our blog:  https://t.co/QqROZOcKD7  https://t.co/87QCEEN0W6",23,52,[],['http://publichealthmatters.blog.gov.uk/2021/02/23/covid-19-analysing-first-vaccine-effectiveness-in-the-uk/'],['https://pbs.twimg.com/media/Eu6ul15WQAUsdNQ.jpg'],"['covid19', 'vaccine']",0,20,26.3,39,0,0,2,1,"['In', 'people', 'aged', '80', 'and', 'over', ',', 'protection', 'from', 'any', '#COVID19', 'symptoms', 'is', '57', '%', 'from', 'four', 'weeks', 'after', 'vaccination', 'with', 'the', 'Pfizer-BioNTech', '#vaccine', '.', 'After', 'the', 'second', 'jab', ',', 'effectiveness', 'rises', 'to', 'more', 'than', '85', '%', '.', 'Read', 'more', 'on', 'our', 'blog', ':', 'https://t.co/QqROZOcKD7', 'https://t.co/87QCEEN0W6']","['people', 'aged', '80', ',', 'protection', '#COVID19', 'symptoms', '57', '%', 'four', 'weeks', 'vaccination', 'Pfizer-BioNTech', '#vaccine', '.', 'second', 'jab', ',', 'effectiveness', 'rises', '85', '%', '.', 'Read', 'blog', ':', 'https://t.co/QqROZOcKD7', 'https://t.co/87QCEEN0W6']",REAL
12195,2021-02-15 10:34:01 Eastern Standard Time,14441010,johnshopkins,Johns Hopkins University,"While community transmission of #COVID19 remains high, it's still important for vaccinated individuals to wear masks and practice physical distancing.  Learn more in our #vaccine FAQ:  https://t.co/abxwBrngl3  https://t.co/eNyXwZAxSz",26,52,[],['http://coronavirus.jhu.edu/vaccines/vaccines-faq'],[],"['covid19', 'vaccine']",0.2023,16,26.7,28,0,0,2,1,"['While', 'community', 'transmission', 'of', '#COVID19', 'remains', 'high', ',', ""it's"", 'still', 'important', 'for', 'vaccinated', 'individuals', 'to', 'wear', 'masks', 'and', 'practice', 'physical', 'distancing', '.', 'Learn', 'more', 'in', 'our', '#vaccine', 'FAQ', ':', 'https://t.co/abxwBrngl3', 'https://t.co/eNyXwZAxSz']","['community', 'transmission', '#COVID19', 'remains', 'high', ',', 'still', 'important', 'vaccinated', 'individuals', 'wear', 'masks', 'practice', 'physical', 'distancing', '.', 'Learn', '#vaccine', 'FAQ', ':', 'https://t.co/abxwBrngl3', 'https://t.co/eNyXwZAxSz']",REAL
10998,2021-02-16 07:47:09 Eastern Standard Time,861671168,helenegayle,Helene Gayle,"This weekend, I visited @ChiPublicHealth's Protect Chicago Plus #COVID19 vaccination event in Belmont Cragin and witnessed the valuable work of @oakstreethealth and @IMPACT4HC. This is aimed at increasing #vaccine access and uptake in priority areas heavily impacted by COVID-19.  https://t.co/B1nLwj1cKM",13,51,"[{'screen_name': 'chipublichealth', 'name': 'chipublichealth', 'id': '159822837'}, {'screen_name': 'oakstreethealth', 'name': 'oak street health', 'id': '860126108'}, {'screen_name': 'impact4hc', 'name': 'impact4hc', 'id': '1244646119176638464'}]",[],"['https://pbs.twimg.com/media/EuWVC-hXcAgF7pM.jpg', 'https://pbs.twimg.com/media/EuWVDeFWYAU4eud.jpg', 'https://pbs.twimg.com/media/EuWVD2AWgAAEdoo.jpg', 'https://pbs.twimg.com/media/EuWVEXPWYAMsCOh.jpg']","['covid19', 'vaccine']",0.6908,15,19.7,40,0,0,2,0,"['This', 'weekend', ',', 'I', 'visited', '@ChiPublicHealth', ""'"", 's', 'Protect', 'Chicago', 'Plus', '#COVID19', 'vaccination', 'event', 'in', 'Belmont', 'Cragin', 'and', 'witnessed', 'the', 'valuable', 'work', 'of', '@oakstreethealth', 'and', '@IMPACT4HC', '.', 'This', 'is', 'aimed', 'at', 'increasing', '#vaccine', 'access', 'and', 'uptake', 'in', 'priority', 'areas', 'heavily', 'impacted', 'by', 'COVID', '-', '19', '.', 'https://t.co/B1nLwj1cKM']","['weekend', ',', 'visited', '@ChiPublicHealth', ""'"", 'Protect', 'Chicago', 'Plus', '#COVID19', 'vaccination', 'event', 'Belmont', 'Cragin', 'witnessed', 'valuable', 'work', '@oakstreethealth', '@IMPACT4HC', '.', 'aimed', 'increasing', '#vaccine', 'access', 'uptake', 'priority', 'areas', 'heavily', 'impacted', 'COVID', '-', '19', '.', 'https://t.co/B1nLwj1cKM']",REAL
18053,2021-02-10 11:57:45 Eastern Standard Time,246425824,kelleyroot,Kelley Root,My 80-year-old dad got his first #Pfizer vaccine dose today via @MCHDHealth. Am so grateful for the science that made this possible. May better days be ahead for us all. #vaccine #COVID19  https://t.co/pDDeR4Np3E,3,50,"[{'screen_name': 'mchdhealth', 'name': 'macomb county health department', 'id': '976909370037538818'}]",[],['https://pbs.twimg.com/media/Et4U42rXcAEcSXJ.jpg'],"['pfizer', 'vaccine', 'covid19']",0.7761,14,9.6,33,0,0,3,0,"['My', '80', '-', 'year-old', 'dad', 'got', 'his', 'first', '#Pfizer', 'vaccine', 'dose', 'today', 'via', '@MCHDHealth', '.', 'Am', 'so', 'grateful', 'for', 'the', 'science', 'that', 'made', 'this', 'possible', '.', 'May', 'better', 'days', 'be', 'ahead', 'for', 'us', 'all', '.', '#vaccine', '#COVID19', 'https://t.co/pDDeR4Np3E']","['80', '-', 'year-old', 'dad', 'got', 'first', '#Pfizer', 'vaccine', 'dose', 'today', 'via', '@MCHDHealth', '.', 'grateful', 'science', 'made', 'possible', '.', 'May', 'better', 'days', 'ahead', 'us', '.', '#vaccine', '#COVID19', 'https://t.co/pDDeR4Np3E']",REAL
19291,2021-02-09 14:20:00 Eastern Standard Time,1267656464,drgregbowman,Greg Bowman,Grateful to have minimal side effects 24 hours after receiving the second dose of the #PfizerBiontech #COVID19 #vaccine. Tender injection site (like I got hit with a baseball in a friendly game of catch) and temperature of 99.5.  https://t.co/YrcNpQiP9M,0,47,[],[],['https://pbs.twimg.com/media/Etyd5SkXUAI9BnZ.jpg'],"['pfizerbiontech', 'covid19', 'vaccine']",0.8271,13,14.2,39,0,0,3,0,"['Grateful', 'to', 'have', 'minimal', 'side', 'effects', '24', 'hours', 'after', 'receiving', 'the', 'second', 'dose', 'of', 'the', '#PfizerBiontech', '#COVID19', '#vaccine', '.', 'Tender', 'injection', 'site', '(', 'like', 'I', 'got', 'hit', 'with', 'a', 'baseball', 'in', 'a', 'friendly', 'game', 'of', 'catch', ')', 'and', 'temperature', 'of', '99.5', '.', 'https://t.co/YrcNpQiP9M']","['Grateful', 'minimal', 'side', 'effects', '24', 'hours', 'receiving', 'second', 'dose', '#PfizerBiontech', '#COVID19', '#vaccine', '.', 'Tender', 'injection', 'site', '(', 'like', 'got', 'hit', 'baseball', 'friendly', 'game', 'catch', ')', 'temperature', '99.5', '.', 'https://t.co/YrcNpQiP9M']",REAL
1424,2021-02-23 20:49:19 Eastern Standard Time,145036955,kcpubhealth,Public Health - Seattle & King County,"A recent @CDC report found that, of the 13.8 million #COVID19 #vaccine doses administered across the U.S. between December-January, no safety concerns or unexpected patterns of reactions were identified.   Learn more:  https://t.co/6O9iu35nnB",21,46,"[{'screen_name': 'cdc', 'name': 'this is not the cdc', 'id': '1532281'}]",['http://bit.ly/MMWR_COVID19'],[],"['covid19', 'vaccine']",-0.3252,16,25.2,32,0,0,2,1,"['A', 'recent', '@CDC', 'report', 'found', 'that', ',', 'of', 'the', '13.8', 'million', '#COVID19', '#vaccine', 'doses', 'administered', 'across', 'the', 'U', '.', 'S', '.', 'between', 'December-January', ',', 'no', 'safety', 'concerns', 'or', 'unexpected', 'patterns', 'of', 'reactions', 'were', 'identified', '.', 'Learn', 'more', ':', 'https://t.co/6O9iu35nnB']","['recent', '@CDC', 'report', 'found', ',', '13.8', 'million', '#COVID19', '#vaccine', 'doses', 'administered', 'across', 'U', '.', '.', 'December-January', ',', 'safety', 'concerns', 'unexpected', 'patterns', 'reactions', 'identified', '.', 'Learn', ':', 'https://t.co/6O9iu35nnB']",REAL
1638,2021-02-23 16:41:14 Eastern Standard Time,25592627,nimeshitv,Nimesh,"12 hours on. A slightly achey arm, a slight headache but, above anything, lots of hope. #pfizer #pfizerbiontech #pfizervaccine #covid19 #coronavirus #covidvaccine #covid #covid_19 #vaccine #takethevaccine  https://t.co/Qg2ld5dkfL",0,40,[],[],['https://pbs.twimg.com/media/Eu8Scb3WQAIPdnu.jpg'],"['pfizer', 'pfizerbiontech', 'pfizervaccine', 'covid19', 'coronavirus', 'covidvaccine', 'covid', 'covid_19', 'vaccine', 'takethevaccine']",0.5927,21,20.6,27,0,0,10,0,"['12', 'hours', 'on', '.', 'A', 'slightly', 'achey', 'arm', ',', 'a', 'slight', 'headache', 'but', ',', 'above', 'anything', ',', 'lots', 'of', 'hope', '.', '#pfizer', '#pfizerbiontech', '#pfizervaccine', '#covid19', '#coronavirus', '#covidvaccine', '#covid', '#covid_19', '#vaccine', '#takethevaccine', 'https://t.co/Qg2ld5dkfL']","['12', 'hours', '.', 'slightly', 'achey', 'arm', ',', 'slight', 'headache', ',', 'anything', ',', 'lots', 'hope', '.', '#pfizer', '#pfizerbiontech', '#pfizervaccine', '#covid19', '#coronavirus', '#covidvaccine', '#covid', '#covid_19', '#vaccine', '#takethevaccine', 'https://t.co/Qg2ld5dkfL']",REAL
13823,2021-02-14 05:31:24 Eastern Standard Time,475138726,drlukeevans,Dr Luke Evans MP #Hands/Face/Space/GetaTest,Vaccine myth...#vaccine #NHS #infertility #COVID19 #CovidUK #GetVaccinated #myth #misinformation   Link here:  https://t.co/VUXYUXw9gj  https://t.co/DFwBeBvmjh,13,40,[],['https://www.rcog.org.uk/en/news/RCOG-and-RCM-respond-to-misinformation-around-Covid-19-vaccine-and-fertility/'],[],"['vaccine', 'nhs', 'infertility', 'covid19', 'coviduk', 'getvaccinated', 'myth', 'misinformation']",-0.3182,22,36.9,13,0,0,8,1,"['Vaccine', 'myth', '.', '.', '.', '#vaccine', '#NHS', '#infertility', '#COVID19', '#CovidUK', '#GetVaccinated', '#myth', '#misinformation', 'Link', 'here', ':', 'https://t.co/VUXYUXw9gj', 'https://t.co/DFwBeBvmjh']","['Vaccine', 'myth', '.', '.', '.', '#vaccine', '#NHS', '#infertility', '#COVID19', '#CovidUK', '#GetVaccinated', '#myth', '#misinformation', 'Link', ':', 'https://t.co/VUXYUXw9gj', 'https://t.co/DFwBeBvmjh']",REAL
1567,2021-02-23 17:47:41 Eastern Standard Time,1.24E+18,dashmeshc,Dashmesh Culture Centre,Alberta Seniors are now eligible for COVID-19 Vaccines.  We encourage everyone 75 years of age and over to book your appointment and get your vaccine.  Information below. #COVID19 #vaccine #health  https://t.co/LbSCfoQp2j,8,29,[],[],"['https://pbs.twimg.com/media/Eu8gjavU4AM8_2-.png', 'https://pbs.twimg.com/media/Eu8gjawVEAE6k4H.png', 'https://pbs.twimg.com/media/Eu8gjawVIAARB8G.png', 'https://pbs.twimg.com/media/Eu8gjavUYAIBDeK.png']","['covid19', 'vaccine', 'health']",0.5106,12,22.6,31,0,0,3,0,"['Alberta', 'Seniors', 'are', 'now', 'eligible', 'for', 'COVID', '-', '19', 'Vaccines', '.', 'We', 'encourage', 'everyone', '75', 'years', 'of', 'age', 'and', 'over', 'to', 'book', 'your', 'appointment', 'and', 'get', 'your', 'vaccine', '.', 'Information', 'below', '.', '#COVID19', '#vaccine', '#health', 'https://t.co/LbSCfoQp2j']","['Alberta', 'Seniors', 'eligible', 'COVID', '-', '19', 'Vaccines', '.', 'encourage', 'everyone', '75', 'years', 'age', 'book', 'appointment', 'get', 'vaccine', '.', 'Information', '.', '#COVID19', '#vaccine', '#health', 'https://t.co/LbSCfoQp2j']",REAL
3427,2021-02-22 09:10:06 Eastern Standard Time,231763336,mazza6069,Christopher Marriott,Hurrah... Got my first vaccination appointment on Saturday... The advantages of being an old bugger !!! But otherwise healthy.  #COVID19  #vaccine  #GetVaccinated,1,29,[],[],[],"['covid19', 'vaccine', 'getvaccinated']",0.8164,13,13,22,0,3,3,0,"['Hurrah', '.', '.', '.', 'Got', 'my', 'first', 'vaccination', 'appointment', 'on', 'Saturday', '.', '.', '.', 'The', 'advantages', 'of', 'being', 'an', 'old', 'bugger', '!', '!', '!', 'But', 'otherwise', 'healthy', '.', '#COVID19', '#vaccine', '#GetVaccinated']","['Hurrah', '.', '.', '.', 'Got', 'first', 'vaccination', 'appointment', 'Saturday', '.', '.', '.', 'advantages', 'old', 'bugger', '!', '!', '!', 'otherwise', 'healthy', '.', '#COVID19', '#vaccine', '#GetVaccinated']",REAL
9060,2021-02-17 13:22:04 Eastern Standard Time,8.00E+17,500womensci,500 Women Scientists,Shout out to @KizzyPhD who helped develop the #COVID19 vaccine and her work has helped with confidence in Black and Brown communities about #vaccine safety #BreakthroughFestival #DiversifyTech @cyberpando @scifri,7,28,"[{'screen_name': 'kizzyphd', 'name': 'kizzyphd', 'id': '1215444012322172928'}, {'screen_name': 'cyberpando', 'name': 'ang?É?É?Ç?É?É?Ç?Ç?©lica pando ?É?É?Ç?∞?É?Ç?Ç???É?Ç?Ç?ç?É?Ç?Ç?µ', 'id': '174901190'}, {'screen_name': 'scifri', 'name': 'science friday', 'id': '16817883'}]",[],[],"['covid19', 'vaccine', 'breakthroughfestival', 'diversifytech']",0.7269,7,22.9,29,0,0,4,0,"['Shout', 'out', 'to', '@KizzyPhD', 'who', 'helped', 'develop', 'the', '#COVID19', 'vaccine', 'and', 'her', 'work', 'has', 'helped', 'with', 'confidence', 'in', 'Black', 'and', 'Brown', 'communities', 'about', '#vaccine', 'safety', '#BreakthroughFestival', '#DiversifyTech', '@cyberpando', '@scifri']","['Shout', '@KizzyPhD', 'helped', 'develop', '#COVID19', 'vaccine', 'work', 'helped', 'confidence', 'Black', 'Brown', 'communities', '#vaccine', 'safety', '#BreakthroughFestival', '#DiversifyTech', '@cyberpando', '@scifri']",REAL
12678,2021-02-15 02:41:25 Eastern Standard Time,55186601,nst_online,New Straits Times,"#NSTnation ""By rejecting the #vaccine, this means that one is exposing oneself to danger when such behaviour is forbidden by law as in the words of the Al-Quran and the Hadith.""   https://t.co/tqTOKRJTHz  #coronavirus #covid19",16,25,[],['https://www.nst.com.my/news/nation/2021/02/665934/penang-mufti-dont-be-influenced-anti-vaccine-movement-rejecting-covid-19'],[],"['nstnation', 'vaccine', 'coronavirus', 'covid19']",-0.8834,14,21.9,34,0,0,4,1,"['#NSTnation', '""', 'By', 'rejecting', 'the', '#vaccine', ',', 'this', 'means', 'that', 'one', 'is', 'exposing', 'oneself', 'to', 'danger', 'when', 'such', 'behaviour', 'is', 'forbidden', 'by', 'law', 'as', 'in', 'the', 'words', 'of', 'the', 'Al-Quran', 'and', 'the', 'Hadith', '.', '""', 'https://t.co/tqTOKRJTHz', '#coronavirus', '#covid19']","['#NSTnation', '""', 'rejecting', '#vaccine', ',', 'means', 'one', 'exposing', 'oneself', 'danger', 'behaviour', 'forbidden', 'law', 'words', 'Al-Quran', 'Hadith', '.', '""', 'https://t.co/tqTOKRJTHz', '#coronavirus', '#covid19']",REAL
5521,2021-02-19 22:01:32 Eastern Standard Time,287703379,profholloway,karla fc holloway,The best idea in #COVID19 #vaccine equity distribution is mobile units. Drive the unit to where the folks are. Park. Vaccinate. Repeat.,14,56,[],[],[],"['covid19', 'vaccine']",0.6369,7,8.5,22,0,0,2,0,"['The', 'best', 'idea', 'in', '#COVID19', '#vaccine', 'equity', 'distribution', 'is', 'mobile', 'units', '.', 'Drive', 'the', 'unit', 'to', 'where', 'the', 'folks', 'are', '.', 'Park', '.', 'Vaccinate', '.', 'Repeat', '.']","['best', 'idea', '#COVID19', '#vaccine', 'equity', 'distribution', 'mobile', 'units', '.', 'Drive', 'unit', 'folks', '.', 'Park', '.', 'Vaccinate', '.', 'Repeat', '.']",REAL
19999,2021-02-09 06:51:21 Eastern Standard Time,17926310,athenakramos,Dr. Athena Ramos,Grocery Store Workers Feel Forgotten in #COVID19 #Vaccine Rollout #EssentialWorkers  https://t.co/HKVbRS9k3y via @Eater,0,0,"[{'screen_name': 'eater', 'name': 'eater', 'id': '26329195'}]",['https://www.eater.com/22272795/grocery-store-frontline-workers-vaccine-priority-hero-pay?utm_campaign=eater&utm_content=entry&utm_medium=social&utm_source=twitter'],[],"['covid19', 'vaccine', 'essentialworkers']",-0.2263,9,23.5,13,0,0,3,1,"['Grocery', 'Store', 'Workers', 'Feel', 'Forgotten', 'in', '#COVID19', '#Vaccine', 'Rollout', '#EssentialWorkers', 'https://t.co/HKVbRS9k3y', 'via', '@Eater']","['Grocery', 'Store', 'Workers', 'Feel', 'Forgotten', '#COVID19', '#Vaccine', 'Rollout', '#EssentialWorkers', 'https://t.co/HKVbRS9k3y', 'via', '@Eater']",REAL
18037,2021-02-10 12:03:53 Eastern Standard Time,251008339,geeta_mohan,Geeta Mohan ?É?É?Ç???É?Ç?Ç?Ø?É?É?Ç?õ?É?Ç?Ç?å?É?É?Ç???É?Ç?Ç???É?É?Ç???É?Ç?Ç?ß ?É?É?Ç?ô?É?Ç?Ç?Ö?É?É?Ç?ô?É?Ç?Ç?à?É?É?Ç?õ?É?Ç?Ç?Å?É?É?Ç?ô?É?Ç?Ç?Ü ?É?É?Ç?†?É?Ç?Ç?§?É?Ç?Ç?ó?É?É?Ç?†?É?Ç?Ç?•?É?Ç?Ç?Ä?É?É?Ç?†?É?Ç?Ç?§?É?Ç?Ç?§?É?É?Ç?†?É?Ç?Ç?§?É?Ç?Ç?æ ?É?É?Ç?†?É?Ç?Ç?§?É?Ç?Ç?Æ?É?É?Ç?†?É?Ç?Ç?•?É?Ç?Ç?ã?É?É?Ç?†?É?Ç?Ç?§?É?Ç?Ç?π?É?É?Ç?†?É?Ç?Ç?§?É?Ç?Ç?®,#Breaking Canadian PM @JustinTrudeau called India PM @narendramodi seeking help with Covid vaccine. Climate change and the global economic recovery also discussed.  #COVID19 #Coronavirus #vaccine #India #Canada,14,74,"[{'screen_name': 'justintrudeau', 'name': 'justin trudeau', 'id': '14260960'}, {'screen_name': 'narendramodi', 'name': 'narendra modi', 'id': '18839785'}]",[],[],"['breaking', 'covid19', 'coronavirus', 'vaccine', 'india', 'canada']",0.4019,10,17.3,27,0,0,6,0,"['#Breaking', 'Canadian', 'PM', '@JustinTrudeau', 'called', 'India', 'PM', '@narendramodi', 'seeking', 'help', 'with', 'Covid', 'vaccine', '.', 'Climate', 'change', 'and', 'the', 'global', 'economic', 'recovery', 'also', 'discussed', '.', '#COVID19', '#Coronavirus', '#vaccine', '#India', '#Canada']","['#Breaking', 'Canadian', 'PM', '@JustinTrudeau', 'called', 'India', 'PM', '@narendramodi', 'seeking', 'help', 'Covid', 'vaccine', '.', 'Climate', 'change', 'global', 'economic', 'recovery', 'also', 'discussed', '.', '#COVID19', '#Coronavirus', '#vaccine', '#India', '#Canada']",REAL
